2,mritaly,9.77713
2,mritaly,9.5872
2,mritaly,9.75747
2,mritaly,9.90528
2,mritaly,9.91203
2,mritaly,9.6985
2,mritaly,9.7965
4,mritaly,4.39238
4,mritaly,4.15362
4,mritaly,4.86267
4,mritaly,4.57635
4,mritaly,4.29088
4,mritaly,4.64456
4,mritaly,4.52376
4,mritaly,4.25061
4,mritaly,4.45659
4,mritaly,4.7984
4,mritaly,4.59552
4,mritaly,4.30342
4,mritaly,4.3235
4,mritaly,4.56359
4,mritaly,4.20378
4,mritaly,4.48986
4,mritaly,4.66812
4,mritaly,4.19752
4,mritaly,4.43633
4,mritaly,4.38685
8,mritaly,1.17332
8,mritaly,1.18746
8,mritaly,1.28109
8,mritaly,1.36718
8,mritaly,1.31675
8,mritaly,1.27825
8,mritaly,1.0994
8,mritaly,1.10454
8,mritaly,1.09978
8,mritaly,1.2155
8,mritaly,1.36037
8,mritaly,1.15338
8,mritaly,1.05872
8,mritaly,1.41701
8,mritaly,1.06411
8,mritaly,1.0666
8,mritaly,1.16016
8,mritaly,1.20217
8,mritaly,1.29763
8,mritaly,1.07081
16,mritaly,2.28495
16,mritaly,2.87014
16,mritaly,2.68556
16,mritaly,2.26214
16,mritaly,2.91148
16,mritaly,2.01896
16,mritaly,1.93063
16,mritaly,2.53326
16,mritaly,2.47068
16,mritaly,2.34258
16,mritaly,2.1803
16,mritaly,2.16378
16,mritaly,2.65622
16,mritaly,2.33297
16,mritaly,2.39217
16,mritaly,2.36561
16,mritaly,2.4494
16,mritaly,2.56589
16,mritaly,2.41263
16,mritaly,2.53932
32,mritaly,0.189302
32,mritaly,0.402483
32,mritaly,0.245731
32,mritaly,0.282206
32,mritaly,0.155558
32,mritaly,0.327587
32,mritaly,0.172749
32,mritaly,0.211143
32,mritaly,0.449518
32,mritaly,0.285689
32,mritaly,0.455848
32,mritaly,0.303724
32,mritaly,0.238349
32,mritaly,0.362877
32,mritaly,0.35598
32,mritaly,0.303943
32,mritaly,0.328253
32,mritaly,0.349084
32,mritaly,0.303993
32,mritaly,0.377062
